Account|DocYYMM|SalesTax|Taxable|NonTax|Exempt
1000220|2211|1325.5600|22092.8900|.0000|.0000
1000284|2111|4370.7800|72846.1700|.0000|.0000
1000147|2303|22.1700|369.4400|.0000|.0000
JEWELHOMES|2009|237.2500|3954.1400|.0000|.0000
1000260|2501|3.0300|50.3700|.0000|.0000
1000020|2411|.1500|2.4900|30.0000|.0000
1000229|2407|2.5100|41.9200|.0000|.0000
1000196|2311|1133.0700|18884.3500|.0000|.0000
1000166|2310|1599.6100|26660.5600|13470.0000|.0000
1000193|2210|7.5000|125.1000|.0000|.0000
MICHAELING|2402|6.7400|112.3900|.0000|.0000
1000084|2212|611.8600|10197.5900|.0000|.0000
1000118|2605|15.9800|266.4100|.0000|.0000
10000201|2501|65.0300|1083.8600|.0000|.0000
1000116|2207|.0000|310.3300|.0000|310.3300
1000122|2307|1608.0200|26800.3700|.0000|.0000
ETOWNH|2301|-2911.2700|.0000|.0000|.0000
1000258|2411|.5700|9.4800|.0000|.0000
10000111|2211|.1200|1.9300|.0000|.0000
|2501|.0000|.0000|.0000|.0000
1000071|2408|6.9000|114.9400|.0000|.0000
1000142|2305|1027.2400|17120.7900|1500.0000|.0000
1000098|2310|6.1500|102.6400|.0000|.0000
1000239|2412|21.9300|365.5100|.0000|.0000
1000158|2211|108.0700|1801.3100|.0000|.0000
1000087|2211|118.4800|1974.6200|.0000|.0000
1000179|2502|.3000|5.0300|.0000|.0000
|2207|.0000|.0000|.0000|.0000
1000099|2406|2.8000|46.5500|.0000|.0000
1000034|2305|1.9100|31.7800|.0000|.0000
1000127|2205|62.3400|1039.0500|.0000|.0000
1000118|2505|20.9700|349.6300|.0000|.0000
1000210|2311|649.7000|10990.0900|.0000|161.9000
1000199|2310|.0000|402.6700|.0000|402.6700
1000106|2403|44.6600|744.2900|.0000|.0000
HOWLETT|2111|20.5200|342.0000|.0000|.0000
1000220|2003|2199.6900|36660.6400|.0000|.0000
1000246|2504|79.0900|1318.0500|.0000|.0000
1000130|2007|827.2100|13786.9200|.0000|.0000
1000166|2109|3.8000|63.4200|.0000|.0000
1000180|2202|647.0200|10783.6300|525.0000|.0000
1000261|2510|8.0300|133.8400|.0000|.0000
1000106|2102|1607.3700|26789.4000|.0000|.0000
1000120|2101|26.0500|433.9800|.0000|.0000
1000203|2206|-1012.2400|.0000|.0000|.0000
1000188|2210|487.2600|8121.0300|20.0000|.0000
1000261|2508|17.1900|286.3900|.0000|.0000
1000041|2402|45.6800|761.3200|.0000|.0000
1000082|2407|29.6300|494.6500|.0000|.0000
1000152|2406|3.9500|65.8100|.0000|.0000
1000105|2402|2.9300|48.7500|.0000|.0000
1000148|2310|45.2200|753.7200|.0000|.0000
1000090|2312|.6000|9.9700|.0000|.0000
1000034|2602|.8000|13.3800|.0000|.0000
IS-CASH|2208|728.0100|12133.5400|.0000|.0000
1000077|2306|84.1100|1445.7800|.0000|44.1500
1000102|2308|.0000|1707.0700|.0000|1707.0700
1000261|2605|3.5800|59.5400|.0000|.0000
1000220|2101|416.0000|6933.3300|.0000|.0000
1000238|2405|1418.5000|23641.6800|.0000|.0000
100041|2106|2122.1200|35368.5600|.0000|.0000
IS-CASH|2504|684.6500|11410.8700|.0000|.0000
1000018|2305|13.8600|230.9200|.0000|.0000
1000229|2409|5.7200|95.8000|.0000|.0000
1000059|2410|9.1000|151.6000|.0000|.0000
1000099|2407|1.4000|23.3400|.0000|.0000
1000177|2307|921.8700|15364.2800|900.0000|.0000
1000191|2312|291.6500|4860.8300|.0000|.0000
1000155|2603|16.1000|268.2700|.0000|.0000
1000117|2410|25.1700|419.2500|.0000|.0000
1000256|2411|384.3200|6405.3200|2500.0000|.0000
1000122|2502|21.2900|354.8000|.0000|.0000
MICHAELING|2201|2.7100|45.2200|.0000|.0000
1000171|2306|114.7900|1913.0900|.0000|.0000
JOHNLOHDEN|2101|124.5400|2075.6700|.0000|.0000
1000197|2408|6.6700|111.1800|.0000|.0000
1000106|2107|33.9300|565.4500|.0000|.0000
1000188|2211|698.5500|11642.1100|.0000|.0000
1000210|2402|86.3200|1609.9800|.0000|171.4800
CASH|2306|5477.2900|92121.9600|7435.2900|845.7900
KHICONST|2111|430.2800|7171.3800|.0000|.0000
1000180|2411|1887.9900|31466.4100|.0000|.0000
1000284|2204|6.4600|107.6500|.0000|.0000
1000008|2511|.0000|76.6600|-1.3300|76.6600
1000188|2105|754.5100|12575.2200|.0000|.0000
1000220|2105|167.4500|2790.7100|.0000|.0000
1000238|2409|-1141.9200|6565.5400|.0000|.0000
1000005|2512|.0000|581.6000|.0000|581.6000
1000099|2604|.3000|5.0200|.0000|.0000
1000014|2303|4.3700|73.0100|.0000|.0000
1000226|2312|4.4200|73.7200|.0000|.0000
1000102|2109|385.1600|6419.3100|.0000|.0000
1000158|2203|14.0000|233.1000|.0000|.0000
1000169|2307|5.5000|91.7000|.0000|.0000
1000240|2410|.0800|1.3600|.0000|.0000
1000188|2202|1090.5900|18175.9900|.0000|.0000
1000086|2202|666.8100|11113.4100|.0000|.0000
1000210|2212|88.0400|1467.5100|.0000|.0000
1000170|2511|1.7700|29.3800|.0000|.0000
1000083|2211|19.5900|326.6600|.0000|.0000
1000013|2302|.1200|1.9400|.0000|.0000
1000085|2201|6.3900|106.4800|.0000|.0000
1000050|2308|.2500|4.2000|.0000|.0000
1000268|2409|9.4500|157.5300|.0000|.0000
1000133|2204|488.7200|8145.3000|.0000|.0000
1000119|2209|128.1500|2135.9100|.0000|.0000
1000226|2401|22.6200|376.9100|.0000|.0000
1000141|2408|3.7900|63.1000|.0000|.0000
DAVIDHALL|2205|1.5200|25.3400|.0000|.0000
1000191|2106|.6300|10.5300|.0000|.0000
1000158|2604|6.2300|103.7900|.0000|.0000
1000171|2405|6.9200|115.3400|.0000|.0000
1000164|2407|1.6500|27.5000|.0000|.0000
1000103|2101|27.2600|454.2900|.0000|.0000
CRAIGW|2106|25.7300|428.8900|.0000|.0000
1000137|2301|19.8700|331.1500|.0000|.0000
1000197|2210|18.8000|313.4500|.0000|.0000
1000044|2405|667.8300|11130.3600|.0000|.0000
HILBERT|2205|259.9200|4332.0000|.0000|.0000
1000086|2408|596.4400|9940.5600|.0000|.0000
1000188|2403|401.7000|6695.0000|.0000|.0000
1000120|2209|390.4300|6507.0900|.0000|.0000
1000057|2504|4.6800|77.3300|.0000|.0000
1000152|2502|1.0800|17.9900|.0000|.0000
1000068|2502|8.3500|139.1900|.0000|.0000
1000174|2201|.4100|6.7700|.0000|.0000
1000135|2011|.0000|179.6700|.0000|179.6700
1000158|2208|23.1100|385.0900|.0000|.0000
1000169|2304|137.8800|2297.8400|4488.0000|.0000
10000111|2311|32.4100|540.0200|.0000|.0000
1000062|2310|35.2400|587.3100|-58.7400|.0000
1000220|2111|56.5400|942.5200|.0000|.0000
1000169|2208|19.1100|318.6100|.0000|.0000
1000094|2209|13.0800|218.0500|.0000|.0000
1000210|2509|.1700|2.8000|.0000|.0000
GARYSIPES|2107|-1750.2700|.0000|.0000|.0000
1000124|2508|8.6100|143.5400|.0000|.0000
1000106|2309|4861.6200|81027.1600|68735.0000|.0000
1000210|2506|.6800|40.8100|.0000|29.4200
1000175|2406|45.5100|758.2400|.0000|.0000
1000118|2303|12.8700|214.5400|.0000|.0000
1000175|2207|35.5000|591.4100|.0000|.0000
1000103|2008|124.0100|2066.8000|.0000|.0000
1000253|2503|10.0800|168.1000|.0000|.0000
1000005|2507|.0000|261.4100|.0000|261.4100
CITYOFRADC|2204|.0000|25.4900|.0000|25.4900
1000013|2504|5.9300|98.4100|.0000|.0000
1000059|2511|10.4900|174.6800|.0000|.0000
NATHANIELB|2010|729.0700|12151.1800|.0000|.0000
1000210|2011|1892.3600|31539.4000|.0000|.0000
1000086|2301|51.2300|853.7000|.0000|.0000
1000077|2504|19.4500|324.4700|.0000|.0000
1000175|2606|1.2500|20.7700|.0000|.0000
ANTHONYM|2209|3.3100|55.3300|.0000|.0000
1000184|2210|335.5100|5591.7800|.0000|.0000
1000005|2401|.0000|674.2300|.0000|674.2300
1000171|2407|10.4100|173.4800|.0000|.0000
1000041|2605|8.6000|143.2600|.0000|.0000
1000283|2510|.8600|14.3100|.0000|.0000
1000103|2109|10.7700|179.5300|.0000|.0000
1000246|2408|47.2700|787.7100|.0000|.0000
1000245|2603|57.5300|958.8800|.0000|.0000
1000182|2503|.0000|27.6700|.0000|27.6700
1000137|2107|4.3200|71.9700|.0000|.0000
1000090|2309|26.6000|443.4100|.0000|.0000
1000158|2412|2.6000|43.3600|.0000|.0000
1000103|2107|-1011.4700|11107.0500|1200.0000|.0000
1000199|2311|.0000|1054.5300|.0000|1054.5300
1000041|2510|112.6800|1878.0400|.0000|.0000
1000152|2512|.0000|.0000|.0000|.0000
1000116|2110|.0000|51.7900|.0000|51.7900
1000161|2206|41.1500|686.0000|.0000|.0000
1000117|2312|283.6700|4727.9700|.0000|.0000
1000062|2312|4.1300|68.8500|.0000|.0000
1000108|2112|-5796.8400|65549.4800|.0000|.0000
1000129|2202|2.6400|44.0000|.0000|.0000
1000137|2109|570.3000|9504.9400|.0000|.0000
1000112|2108|.0000|384.5600|.0000|384.5600
1000112|2210|.0000|67131.8400|.0000|67131.8400
1000191|2401|1387.9800|23132.7900|21952.0000|.0000
IS-CASH|2409|29.6400|6433.1000|11165.0000|.0000
CASH|2412|1903.2700|31720.1400|-157.3500|.0000
1000121|2210|8.6200|143.5900|.0000|.0000
1000107|2310|1.0000|16.7300|.0000|.0000
1000283|2508|1.9800|32.8200|.0000|.0000
1000082|2404|14.2700|238.0900|.0000|.0000
1000180|2305|1078.4800|17974.5700|.0000|.0000
1000160|2412|16.7300|278.9000|.0000|.0000
1000100|2305|124.4400|2074.1500|.0000|.0000
1000105|2009|845.7700|14096.0800|.0000|.0000
1000088|2210|34.0700|567.7700|.0000|.0000
1000162|2204|.3600|6.0700|.0000|.0000
1000152|2604|9.2100|153.4600|.0000|.0000
BREEN|2411|.0000|.0000|.0000|.0000
1000154|2309|17.8600|297.6900|.0000|.0000
1000041|2308|45.2000|753.4000|.0000|.0000
1000155|2602|17.2000|286.5500|.0000|.0000
1000171|2402|8.4200|140.2900|.0000|.0000
1000104|2204|179.3600|2989.4000|.0000|.0000
1000187|2304|10.4600|174.1800|.0000|.0000
1000073|2409|137.5100|2291.9500|1430.6100|.0000
1000203|2007|244.1800|4069.6200|.0000|.0000
STEVENB|2301|-324.9400|6062.7700|.0000|.0000
1000104|2503|5.9400|98.9800|.0000|.0000
1000199|2410|.0000|237.2500|.0000|237.2500
1000124|2408|53.9800|899.6500|.0000|.0000
1000141|2401|8.2100|136.9000|.0000|.0000
1000080|2212|77.6400|1294.1000|.0000|.0000
1000158|2505|56.2000|936.7400|.0000|.0000
1000203|2107|-3459.9000|.0000|17259.0000|.0000
1000071|2603|65.8700|1097.7800|.0000|.0000
1000038|2312|2.7500|45.9100|.0000|.0000
1000106|2106|1104.1100|18402.0500|16123.5000|.0000
1000284|2203|747.6700|12461.2100|.0000|.0000
BIG BOY|2204|611.6900|10194.8100|.0000|.0000
1000102|2410|.0000|6610.3100|.0000|6610.3100
1000034|2401|11.2700|187.8900|.0000|.0000
1000283|2511|59.0300|983.6300|.0000|.0000
1000159|2304|2.4700|41.1000|.0000|.0000
1000180|2410|2658.2300|44303.7700|.0000|.0000
1000102|2301|.0000|3409.8900|.0000|3409.8900
1000220|2010|694.4100|11573.6400|.0000|.0000
1000180|2301|4001.6300|66693.8100|.0000|.0000
1000167|2312|176.8500|2947.3600|.0000|.0000
1000046|2309|100.2100|1669.8200|.0000|.0000
1000238|2407|72.9900|1216.4500|.0000|.0000
1000158|2205|10.4800|174.7400|.0000|.0000
1000016|2402|168.4200|2807.2100|.0000|.0000
1000071|2511|17.2900|288.2500|.0000|.0000
1000106|2109|103.4000|1723.3100|.0000|.0000
1000118|2508|261.9800|4366.3300|.0000|.0000
1000048|2412|4.5500|75.8800|.0000|.0000
1000087|2301|3.8700|64.4600|.0000|.0000
1000034|2502|6.1200|101.9500|.0000|.0000
1000155|2512|24.2900|404.6100|.0000|.0000
1000130|2004|10.5800|176.3000|.0000|.0000
DARRELLMOR|2008|141.3500|2355.8000|.0000|.0000
1000180|2302|526.2100|8769.9200|.0000|.0000
1000220|2106|241.7900|4029.6900|.0000|.0000
1000220|2002|23.6100|393.4400|.0000|.0000
1000120|2104|111.0300|1850.6200|1215.0000|.0000
1000087|2410|15.8600|264.2700|.0000|.0000
1000077|2309|90.1600|1502.8200|.0000|.0000
1000261|2606|14.9200|248.5700|.0000|.0000
1000187|2109|30.0700|501.4600|.0000|.0000
1000094|2401|803.4400|13390.6000|.0000|.0000
1000116|2409|.0000|2.8000|.0000|2.8000
1000125|2409|132.7100|2211.8400|.0000|.0000
1000034|2601|8.4600|140.9500|.0000|.0000
1000119|2202|213.3600|3555.7900|.0000|.0000
1000119|2306|138.9400|2315.6100|.0000|.0000
1000044|2308|510.6900|8511.3200|.0000|.0000
1000155|2604|15.5600|259.0900|.0000|.0000
1000089|2404|.2900|4.8600|.0000|.0000
1000124|2305|212.5900|3542.9100|.0000|.0000
1000185|2207|5.5000|91.6300|.0000|.0000
1000171|2309|4.0300|67.1200|.0000|.0000
1000008|2604|.0000|19.6500|.0000|19.6500
|2008|.0000|.0000|.0000|.0000
1000083|2112|1.0600|17.6200|.0000|.0000
1000186|2211|4.7000|78.3000|.0000|.0000
CORYGOFF|2103|170.8500|2847.5000|.0000|.0000
1000165|2412|4.3000|72.2400|.0000|.0000
CASH|2308|3401.1900|57608.2300|-65.2300|926.7300
1000159|2408|1.0600|17.7100|.0000|.0000
1000008|2504|.0000|19.3600|.0000|19.3600
IS-CASH|2507|184.5200|3075.2800|.0000|.0000
ALABAMA|2105|.0000|5997.0000|.0000|5997.0000
1000211|2303|64.6900|1078.2000|.0000|.0000
1000113|2307|2065.3500|34422.7000|960.0000|.0000
1000193|2310|37.9400|632.4900|.0000|.0000
1000286|2204|154.7200|2578.6700|10.0000|.0000
1000197|2205|34.5000|574.9500|.0000|.0000
1000087|2502|7.0700|117.8700|.0000|.0000
1000071|2605|.0900|1.4300|.0000|.0000
1000164|2208|952.1200|15868.8300|.0000|.0000
1000173|2407|52.7100|878.5200|.0000|.0000
1000273|2411|11.0200|183.6000|-18.3600|.0000
1000118|2205|100.4900|1674.7100|.0000|.0000
CADMETALS|2006|.0000|349.1400|.0000|349.1400
1000189|2111|.0000|1079.6700|.0000|1079.6700
TIMLOHDEN|2207|20.5700|342.8900|.0000|.0000
1000246|2405|33.5500|559.1000|.0000|.0000
HILBERT|2301|27.6500|460.9200|.0000|.0000
1000005|2303|.0000|65.4200|.0000|65.4200
1000164|2504|10.1200|168.8400|.0000|.0000
1000179|2307|16.0100|266.7600|.0000|.0000
10000111|2206|46.3800|772.9100|.0000|.0000
1000097|2406|.0000|.0000|.0000|.0000
1000135|2109|.0000|18.9900|.0000|18.9900
1000089|2301|8.0600|134.3800|.0000|.0000
1000050|2405|2.2100|36.5700|.0000|.0000
1000033|2308|251.0700|4184.7300|.0000|.0000
1000122|2410|609.3800|10156.3900|.0000|.0000
HILBERT|2210|49.1100|818.5200|.0000|.0000
1000170|2312|273.5900|4559.8400|.0000|.0000
1000081|2202|253.2000|4220.0000|.0000|.0000
1000089|2210|.1600|2.6600|.0000|.0000
1000034|2509|.6600|10.9500|.0000|.0000
1000252|2411|2.5100|41.8000|-3.3000|.0000
1000077|2604|14.9600|249.3000|.0000|.0000
1000150|2109|3584.0300|59733.8600|5200.0000|.0000
1000187|2212|8.2400|137.0300|.0000|.0000
1000124|2309|22.8600|381.0700|.0000|.0000
ANDYTANNER|2106|1.5100|25.1700|.0000|.0000
1000087|2507|3.7700|62.8300|.0000|.0000
1000191|2208|93.5800|1559.5700|.0000|.0000
1000240|2503|12.0800|201.5100|.0000|.0000
KHICONST|2112|692.1700|11536.3500|2160.0000|.0000
1000005|2307|.0000|123.4500|.0000|123.4500
1000119|2010|253.9700|4232.7600|.0000|.0000
1000086|2602|.1000|1.7000|.0000|.0000
1000120|2011|1258.5200|20975.4200|.0000|.0000
KATEC|2206|10.3600|172.5000|.0000|.0000
CASH|2201|3568.0700|55102.4300|-180.9100|.0000
1000179|2411|2.6200|43.6800|.0000|.0000
1000150|2107|-10244.1600|2180.4700|5000.0000|.0000
1000117|2504|8.0000|133.5200|.0000|.0000
1000096|2106|32.0900|535.0400|.0000|.0000
1000129|2411|375.3200|6255.2800|.0000|.0000
1000068|2505|9.8500|164.1800|.0000|.0000
100041|2404|745.5000|12425.2100|.0000|.0000
1000010|2301|3.8800|64.7500|.0000|.0000
1000054|2312|1.4200|23.7400|.0000|.0000
1000059|2605|15.5500|259.1700|.0000|.0000
1000199|2511|.0000|235.6400|.0000|235.6400
1000062|2603|15.0300|250.5100|-25.0400|.0000
1000100|2509|114.9100|1915.3200|.0000|.0000
JOHNSHACKL|2007|592.6500|9877.6200|.0000|.0000
1000170|2306|8.2700|137.8300|.0000|.0000
100041|2405|54.2900|904.9500|.0000|.0000
1000082|2210|11.6700|194.7500|.0000|.0000
1000197|2309|173.2600|2887.5900|.0000|.0000
1000177|2309|728.5100|12141.7500|.0000|.0000
RICKROBY|2209|-4.5900|-76.4200|.0000|.0000
1000228|2312|2.8800|47.9500|.0000|.0000
1000179|2604|.2300|3.8700|.0000|.0000
JOEASHLEY|2112|182.1900|3036.4900|.0000|.0000
KATEC|2305|7.7400|129.7200|.0000|.0000
BRYANHORN|2204|90.0000|1500.0000|.0000|.0000
KHICONST|2302|10.9700|182.7500|.0000|.0000
1000167|2409|51.9300|865.4900|.0000|.0000
1000104|2406|4.1200|68.6400|.0000|.0000
1000160|2501|.9200|15.2600|.0000|.0000
1000197|2201|224.2100|3736.7500|.0000|.0000
1000196|2308|806.2800|13438.0300|.0000|.0000
1000073|2508|23.2400|387.4800|111.8600|.0000
1000113|2308|24.7000|411.8300|.0000|.0000
1000200|2206|-15459.3900|1903.8900|5945.4100|.0000
1000103|2208|5.8900|98.2000|.0000|.0000
1000197|2207|4.6000|76.5600|.0000|.0000
1000059|2406|17.3600|289.5100|.0000|.0000
1000124|2306|11.2200|186.9800|.0000|.0000
1000046|2311|87.3900|1456.2500|.0000|.0000
1000124|2308|50.5200|901.8400|.0000|59.7700
1000197|2406|17.6500|294.0400|.0000|.0000
1000062|2604|21.3800|356.1200|-35.6100|.0000
1000150|2212|797.5000|13291.8900|5986.6700|.0000
1000089|2305|45.0700|751.2500|.0000|.0000
1000087|2504|14.7300|245.5200|.0000|.0000
1000084|2304|67.5500|1125.9200|.0000|.0000
1000031|2512|13.5900|226.5100|.0000|.0000
1000095|2302|.7700|12.7500|.0000|.0000
1000083|2309|38.4100|640.0500|.0000|.0000
1000175|2510|10.5700|175.9500|.0000|.0000
1000199|2510|.0000|33.3500|.0000|33.3500
1000106|2003|266.8200|4447.2000|1040.0000|.0000
1000122|2411|3.9700|66.2400|.0000|.0000
1000226|2502|.2100|3.5500|.0000|.0000
1000150|2102|1135.7200|18928.9500|2485.0000|.0000
1000213|2301|26.7200|445.4100|.0000|.0000
1000178|2601|.8000|13.2800|.0000|.0000
1000141|2208|3.7000|61.6800|.0000|.0000
1000012|2309|8.4100|139.9000|.0000|.0000
1000150|2401|-125.0200|-2083.5500|.0000|.0000
1000191|2105|5.0800|84.6800|.0000|.0000
CADMETALS|2203|.0000|6755.6800|.0000|6755.6800
CASH|2406|28621632.6000|477027205.8100|853.5400|.0000
1000171|2406|6.8400|113.8700|.0000|.0000
1000122|2107|1329.5700|22159.5700|.0000|.0000
1000212|2008|.0000|6334.6800|.0000|6334.6800
1000177|2205|4.0000|66.7200|.0000|.0000
1000199|2402|.0000|311.6300|.0000|311.6300
1000261|2410|6.0800|101.9000|.0000|.0000
1000100|2602|22.0100|366.7900|.0000|.0000
1000103|2102|994.9100|16581.9100|.0000|.0000
1000167|2008|53.1800|886.3800|.0000|.0000
1000236|2406|31.3200|521.9600|.0000|.0000
1000086|2209|44.0600|734.3800|.0000|.0000
10000201|2211|5.7200|95.2700|.0000|.0000
1000158|2201|.8800|14.6900|.0000|.0000
1000057|2505|3.4600|57.6600|.0000|.0000
1000178|2305|1.4300|23.7500|.0000|.0000
1000122|2408|619.3800|10323.1800|.0000|.0000
1000171|2106|18.3300|305.5200|.0000|.0000
1000086|2509|15.4500|257.5800|.0000|.0000
1000084|2305|86.4500|1440.6800|-1.4000|.0000
1000095|2504|3.7600|62.4800|.0000|.0000
1000102|2204|.0000|2738.0200|.0000|2738.0200
1000218|2401|.9900|16.4400|.0000|.0000
1000089|2111|40.0200|666.8700|.0000|.0000
1000161|2009|18.6900|311.5400|.0000|.0000
1000083|2308|39.7300|662.0100|.0000|.0000
1000172|2208|6.5400|109.0200|.0000|.0000
1000158|2207|25.6300|427.1700|.0000|.0000
1000085|2107|2042.3300|34038.6200|.0000|.0000
1000169|2207|230.3600|3839.5200|.0000|.0000
10000111|2111|31.5500|525.9100|.0000|.0000
1000194|2306|1719.0800|28651.4500|.0000|.0000
1000152|2306|1.8100|30.1500|.0000|.0000
1000181|2308|184.1800|3069.7300|.0000|.0000
1000033|2402|169.2200|2820.1600|.0000|.0000
1000199|2204|.0000|148.7500|.0000|148.7500
GMDEVELOP|2205|2313.4200|38557.0700|.0000|.0000
CALEBDAVIS|2110|3.0800|51.3300|.0000|.0000
1000121|2209|284.3000|4738.2900|.0000|.0000
CASH|2106|5363.4600|100519.3400|214.6100|11128.4500
1000129|2004|5056.0500|84267.6600|.0000|.0000
1000005|2504|.0000|114.1400|.0000|114.1400
1000188|2511|708.5600|11809.2400|.0000|.0000
JEFFYATES|2110|164.8200|2747.2100|.0000|.0000
1000182|2209|.0000|17.5700|.0000|17.5700
1000123|2305|19.0300|317.2100|.0000|.0000
1000191|2206|33.2800|554.7200|.0000|.0000
CASH|2407|6481.8000|118967.9800|4548.1400|10945.2000
1000034|2403|4.1300|68.8700|.0000|.0000
1000203|2006|963.8700|16064.3800|.0000|.0000
1000109|2501|155.0200|2583.6700|.0000|.0000
1000169|2508|1.4000|23.3400|.0000|.0000
1000062|2408|306.8000|5113.0500|-511.3100|.0000
1000158|2508|3.9800|66.4300|.0000|.0000
1000166|2108|1.2800|21.3800|.0000|.0000
1000203|2009|199.1900|3319.7600|35.0000|.0000
1000166|2210|2.4100|40.0200|.0000|.0000
1000166|2404|26.5300|442.1400|.0000|.0000
1000141|2604|.3400|5.7200|.0000|.0000
1000095|2507|.1000|1.7000|.0000|.0000
1000159|2307|1.4300|23.9000|.0000|.0000
1000057|2508|3.7100|61.9700|.0000|.0000
1000142|2107|822.5800|13709.9400|.0000|.0000
1000067|2310|1327.6700|22127.7300|.0000|.0000
1000193|2506|-3.6700|-61.2000|.0000|.0000
1000184|2107|268.5100|4475.0100|.0000|.0000
1000220|2209|36.4300|607.2500|.0000|.0000
1000054|2401|5.1600|85.9600|.0000|.0000
EARLRIGGS|2007|172.0600|2867.7600|.0000|.0000
1000090|2308|122.5100|2041.7300|.0000|.0000
1000051|2408|2.6200|43.6700|.0000|.0000
1000013|2304|4.0600|67.5600|.0000|.0000
1000199|2501|.0000|786.3100|.0000|786.3100
1000034|2604|12.7900|213.2100|.0000|.0000
1000155|2304|163.1200|2719.1700|.0000|.0000
1000059|2412|54.6800|911.2600|.0000|.0000
1000107|2007|1.7300|28.8000|.0000|.0000
ZACHHILL|2201|2.6000|43.3800|.0000|.0000
1000148|2312|231.8900|3864.9400|.0000|.0000
1000118|2503|4.1700|69.5400|.0000|.0000
1000031|2306|1.5000|24.9900|.0000|.0000
1000207|2006|7.1600|119.4000|.0000|.0000
1000009|2301|1043.2600|17387.4000|.0000|.0000
CASH|2605|2593.2700|43216.7200|118.1300|.0000
1000171|2311|.0000|13.0700|.0000|13.0700
1000133|2208|.0000|.0000|.0000|.0000
1000222|2402|5.1600|86.0300|.0000|.0000
1000197|2412|6.6900|111.5800|.0000|.0000
BIG BOY|2110|176.0800|2934.6900|.0000|.0000
MICHAELING|2301|9.8800|164.6900|.0000|.0000
MICHAELING|2209|1.2200|20.3100|.0000|.0000
1000154|2311|526.5200|8775.4600|.0000|.0000
1000225|2408|-1581.9200|.0000|49395.0000|.0000
1000041|2412|225.6500|3760.7900|.0000|.0000
1000104|2412|4.8600|81.0300|.0000|.0000
1000016|2401|15.4600|257.6600|.0000|.0000
1000111|2603|.0000|4.7400|.0000|4.7400
BRIANBASH|2011|3628.6100|60476.7000|.0000|.0000
1000125|2104|146.2800|2438.0000|.0000|.0000
1000186|2506|.1100|1.7900|.0000|.0000
1000086|2404|166.1500|2769.3900|.0000|.0000
1000053|2308|.0000|.0000|.0000|.0000
1000013|2307|8.4400|140.4800|.0000|.0000
1000187|2302|6.1100|101.9800|.0000|.0000
1000098|2504|8.8500|147.2100|.0000|.0000
1000214|2411|13.9000|231.7100|.0000|.0000
MICKIBARR|2002|178.1100|2968.6400|.0000|.0000
1000155|2305|172.9900|2883.6200|.0000|.0000
1000081|2409|4.7000|78.4100|.0000|.0000
|2204|.0000|.0000|.0000|.0000
1000191|2305|385.8300|6430.5600|.0000|.0000
1000109|2204|96.0300|1600.4700|.0000|.0000
1000164|2305|19.5500|325.8000|.0000|.0000
1000201|2508|.7400|12.4000|.0000|.0000
TIMLOHDEN|2101|23.0000|383.3800|.0000|.0000
1000158|2406|906.5500|15108.9700|.0000|.0000
1000094|2205|679.2500|11320.7500|.0000|.0000
1000102|2303|.0000|6974.7900|.0000|6974.7900
1000155|2307|60.8000|1013.1800|.0000|.0000
1000180|2405|3781.1700|63019.3600|20000.0000|.0000
1000207|2007|4.7700|79.4700|.0000|.0000
1000201|2311|1787.9200|29798.5100|.0000|.0000
1000077|2403|175.6900|2928.1500|.0000|.0000
1000044|2409|-2297.1600|.0000|.0000|.0000
1000034|2603|6.0200|100.3200|.0000|.0000
1000169|2308|1.3800|23.0500|.0000|.0000
1000180|2404|194.7700|3246.1300|.0000|.0000
JIMMYJENK|2108|-1768.8700|2441.8800|.0000|.0000
10000201|2407|3909.6500|65160.9800|.0000|.0000
1000178|2206|16.4700|274.5700|.0000|.0000
1000119|2311|1409.5300|23492.0700|.0000|.0000
1000274|2504|2.8800|47.9300|.0000|.0000
1000232|2507|3.4000|56.2100|.0000|.0000
1000102|2404|.0000|165.2600|.0000|165.2600
1000124|2512|7.1700|119.4400|.0000|.0000
1000100|2307|338.0200|5633.4300|.0000|.0000
1000165|2408|10.4900|174.8300|.0000|.0000
IS-CASH|2505|243.7700|4062.7700|.0000|.0000
1000173|2511|4.0900|68.1700|.0000|.0000
1000210|2207|60.1800|1003.0600|.0000|.0000
1000155|2502|56.9200|948.9200|.0000|.0000
